127.0.0.1 - - [04/Feb/2021:09:02:22 +0900] "GET / HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:24:45 +0900] "GET /jqpro/2021-02-03_jqajax/buyerNames.jsp HTTP/1.1" 200 804
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:45 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:46 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:48 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 1939
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 1939
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:55 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:09:27:56 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:01:12 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2546
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:02 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:03 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:05 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:20 +0900] "GET /jqpro/2021-02-03_jqajax/buyerNames.jsp HTTP/1.1" 200 804
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:21 +0900] "POST /jqpro/2021-02-03_jqajax/buyerDetails.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:22 +0900] "POST /jqpro/2021-02-03_jqajax/buyerDetails.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /favicon.ico HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/2021-02-03_jqajax/buyer.html HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/css/public.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [04/Feb/2021:10:02:35 +0900] "GET /jqpro/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
